item_ID	name	description	name_ES	description_ES	name_RU	desc_RU	name_PT	desc_PT	name_DE	desc_DE	name_PL	desc_PL	name_CZ	desc_CZ	name_TR	desc_TR	name_IT	desc_IT
400	Dirk	Sharp blade,  always ready for an opening.	Puñal	Hoja afilada, siempre lista para atacar por sorpresa.	Кортик	Острое лезвие, всегда готовое к удару.	Punhal	Lâmina afiada, sempre pronta para uma abertura.	Langdolch	Scharfe Klinge, immer bereit, irgendwas zu öffnen.	Nóż	Naostrzony sztylet, zawsze gotowy do ataku.	Tulich	Ostrá čepel, vždy připravená k tasení.	kısa kılıç	Keskin bıçak, her zaman bir açılış için hazırdır.	Pugnale	Lama affilata, sempre pronta all'agguato.
401	Main Gauche	It might scratch more than one itch.	Main Gauche	Puedes rascar a quien le pique...	Дага	Может пробить не один дюйм.	Gauche Principal	Pode arranhar mais do que uma coceira.	Linkshanddolch	Verursacht mehr als nur ein paar Kratzer...	Main Gauche	Można go użyć nie tylko w przypadku swędzenia.	Odrážecí Dýka	Může svědit více než jeden pupínek.	Ana Gauche	Birden fazla kaşıntı çizebilir.	Mancina	Può grattare più di un prurito
402	Lightning Dirk	Enchanted to stun your enemies	Puñal del Relámpago	Encantado para aturdir a tu enemigo.	Кортик Молнии	Зачарован на оглушение врагов.	Punha Relâmpago	Encantada para atordoar seus inimigos	Langdolch der Blitze	Verzaubert, um deine Gegner zu betäuben.	Piorunujący nóż	Zaczarowany do ogłuszania Twoich przeciwników.	Zářící Tulich	Očarováno k omračování nepřátel.	Yıldırımdan korunma	Düşmanlarınızı şaşırtmak büyülenmiş	Pugnale lampeggiante	Incantato per stordire i nemici
403	Hatchet	If you think offense is the best defense...	Hacha de Mano	Si crées que el ataque es la mejor defensa, te irá bien.	Топорик	Если вы считаете, что лучшая защита - это нападение...	Machadinha	Se você pensa que o ataque é a melhor defesa.	Beil	Falls du der Meinung bist, dass Angriff die beste Verteidigung ist...	Toporek	Jeśli myślisz, że atak to najlepsza obrona...	Sekyrka	Jestli si myslíš, že útok je nejlepší obrana...	balta	Eğer suçun en iyi savunma olduğunu düşünüyorsanız ...	Accetta	Se pensi che l'attacco sia la miglior difesa...
404	Toecutter	Time to play dirty.	Cortapiés	Hora de jugar sucio.	Пальцерез	Время для грязной игры.	Corta dedões	Hora de jogador sujo.	Zehenschneider	Zeit für die schmutzigen Tricks.	Odcinacz palców	Czas zagrać nieczysto.	Sekač Prstů	Čas k špinavé hře.	Toecutter	Kirli oynama zamanı.	Tagliadita	E' ora di giocare sporco
405	Flaming Hatchet	Mist Hunters often use this weapon when they chase trolls.	Hacha de Mano Ígnea	Los Cazadores de la Niebla la usan para cazar Trolls.	Пылающий Топорик	Охотники Тумана используют его при охоте на троллей.	Machadinha Flamejante	Caçadores da Névoa frequentemente usam essa arma quando perseguem trolls.	Flammendes Beil	Nebeljäger verwenden diese Waffe oft bei der Jagd auf Trolle.	Płonący toporek	Łowcy mgieł często używają tej broni, gdy polują na trolle.	Plápolající Sekyrka	Mlžní lovci je užívají často při pronásledování trolů.	Ateş Hatchet	Kurbağalar genellikle bu silahı kovaladığında kullanır.	Accetta fiammeggiante	I Cacciatori della Nebbia la usano per cacciare i Troll
406	Bluesteel Dirk	Parrying dagger, always ready for a treacherous blow.	Puñal de Acero Azul	Daga de Defensa, siempre lista para contraatacar.	Кортик из голубой стали	Парирующий кинжал, всегда наготове для коварного удара.	Punhal de Aço Azul	Adaga de evasão, sempre pronta para um golpe traiçoeiro.	Blaustahl-Langdolch	Parierdolch, stets bereit für einen hinterhältigen Stoß.	Nóż z niebieskiej stali	Sztylet do parowania, zawsze gotów do uderzenia znienacka.	Modrocelový Tulich	Odrážecí dýka, vždy připravená pro zákeřný úder.	Bluesteel Dirk	Hançeri kandırma, haince bir darbe için hazırız.	Pugnale di Acciaio Azzurro	Pugnale da parata, sempre pronto per il contrattacco
407	Flaming Dirk	Parrying dagger with a fiery enchantment.	Puñal Ígneo	Daga de Defensa, con encantamiento ígneo.	Пылающий кортик	Парирующий кинжал с огненным зачарованием.	Punhal Flamejante	Adaga de evasão com um encatamento ardente.	Flammender Langdolch	Parierdolch mit feuriger Verzauberung.	Ognisty nóż	Sztylet do parowania. Zaczarowany ogniem.	Plápolající Tulich	Odrážecí dýka s ohnivým očarováním.	Alevli Dirk	Hançeri ateşli bir büyüyle saklamıştı.	Pugnale fiammeggiante	Pugnale da parata, con un ardente incantesimo
408	Cursed Fang	Small, but loaded with wicked magic.	Colmillo Maldito	Pequeño, pero lleno de magia perversa.	Проклятый Клык	Маленький, но заряженный чёрной магией.	Dente Amaldiçoado	Pequena, mas carregada com magia perversa.	Verfluchter Reißzahn	Klein, aber aufgeladen mit böser Magie.	Przeklęty kieł	Mały, ale przepełniony złowrogą magią.	Prokletý Tesák	Malý, přesto naplněný zlou magií.	Lanetli Fang	Küçük, ama kötü bir büyüyle yüklendi.	Zanna maledetta	Piccola, ma impregnata di magia malvagia
409	Main Gauche of Shadows	The perfect weapon for the ambushing assassin.	Main Gauche de Sombras	El arma perfecta para un asesino agazapado.	Теневая Дага	Отличное оружие для тихого убийцы.	Gauches Principal das sombras	A arma perfeita para assassinos de emboscada.	Linkshanddolch der Schatten	Die perfekte Waffe für einen Assassinen-Angriff aus dem Hinterhalt.	Main Gauche cieni	Perfekcyjna broń dla zabójcy atakującego z ukrycia.	Odrážecí Dýka Stínů	Perfektní zbraň pro přepadávajícího asasína.	Gölgeler Ana Gauche	Pusuya düşen suikastçı için mükemmel bir silah.	Mancina delle ombre	L'arma perfetta per l'imboscata 
501	Iron Dagger	Maybe the lamest weapon in the world. It kills... out of boredom.	Daga de hierro	posiblemente el arma mas patética del mundo. Mata... de aburrimiento.	Железный кинжал	Возможно, самое дурацкое оружие в мире. Враги умрут... от скуки.	Adaga de Ferro	Talvez a arma mais sem graça no mundo. Ela mata... de tédio.	Eiserner Dolch	Wahrscheinlich die lahmste Waffe der Welt. Tötet... aus Langeweile.	Żelazny sztylet	To może być najsłabsza broń na świecie. Zabija... z nudy.	Železná Dýka	Možná nejchabější zbraň na světě. Zabíjí ... z nudy.	Demir Hançeri	Belki de dünyanın en iğrenç silahıdır.Can sıkıntısı yüzünden öldürür.	Daga di ferro	L'arma più noiosa del mondo, uccide ma di noia...
502	Iron Shortsword	You're not going to impress anyone with this weapon.	Espada corta de hierro	No vas a impresionar a nadie con este arma.	Короткий Железный меч	Этим клинком никого не впечатлишь.	Espada Curta de Ferro	Não vai impressionar ninguém com essa arma.	Eisernes Kurzschwert	Mit dieser Waffe wirst du niemanden beeindrucken.	Żelazny krótki miecz	Tą bronią nikomu nie zaimponujesz.	Železný Krátký Meč	Nikoho neohromíš touto zbraní.	Demir Şarkı Sözü	Bu silahla kimseyi etkilemeyeceksin.	Spada corta di ferro	Non impressioni nessuno con questa
503	Iron Longsword	Probably a farmer would think this is a great weapon.	Espada larga de hierro	Posiblemente un granjero diría que es un buen arma.	Железный меч	Фермер мог бы считать это хорошим оружием.	Espada Longa de Ferro	Provavelmente um fazendeiro pensaria que essa é uma ótima arma.	Eisernes Langschwert	Ein Bauer würde das wahrscheinlich für eine gute Waffe halten.	Żelazny długi miecz	Może farmer pomyślałby, że to dobra broń.	Železný Dlouhý Meč	Pravděpodobně farmář by si mohl myslet, že je to skvělá zbraň.	Demir Uzunböceği	Muhtemelen bir çiftçi bunun harika bir silah olduğunu düşünürdü.	Spada lunga di ferro	Forse un contadino penserà che sia una grande arma
504	Iron Greatsword	Huge and scary. Poor quality, but looks like it can deliver.	Espadón de hierro	Arma grande y de aspecto peligroso. Mala calidad, pero parece eficaz.	Двуручный Железный меч	Большой и страшный. Плохого качества, но выглядит так, будто очень опасен.	Espada Grande de Ferro	Grande e assustadora. De má qualidade, mas parece eficaz.	Eisernes Breitschwert	Groß und furchteinflößend. Schlechte Qualität, aber sieht so aus, als würde es seinen Zweck erfüllen.	Żelazny wielki miecz	Wielki i budzący strach. Słaba jakość, ale chyba sobie poradzi.	Železný Obrovský Meč	Obrovská a strašlivá. Nízké kvality, vypadá však, že může splnit účel.	Demir Büyük Şword	Kocaman ve korkunç. Düşük kaliteli, ancak sunabileceği şekilde görünüyor.	Spadone di ferro	E' grossa e fa paura. Di qualità scadente, ma sembra che ce la possa fare.
505	Iron Mace	A chunk of metal with a handle. Subtle.	Maza de hierro	Un bloque de metal con un mango. Sutil.	Железная булава	Кусок металла с ручкой. Слабовато.	Maça de Ferro	Um pedaço de metal com um cabo. Sutil.	Eiserner Morgenstern	Ein Klumpen Metall mit einem Griff. Wie feinsinnig.	Żelazny buzdygan	Kawał metalu z uchwytem. Subtelnie.	Železný Palcát	Kus kovu s rukojetí. Rafinované.	Demir parmaklık	Saplı bir yığın metal. İnce.	Mazza di ferro	Un pezzo di metallo con il manico. Sottile.
506	Iron Hammer	Fearsome! If old and rusty tools scare you, that is.	Martillo de hierro	Terrorífico... Si te dan miedo las herramientas viejas.	Железный клевец	Ужасно! Если старые ржавые инструменты тебя пугают, разумеется.	Martelo de Ferro	Terrível! Se ferramentas velhas e enferrujadas assutam você.	Eiserner Hammer	Furchterregend! Vorausgesetzt, alte und rostige Werkzeuge ängstigen dich.	Żelazny młot	Przerażający! Jeśli stare i zardzewiałe narzędzia Cię przerażają.	Železné Kladivo	Děsivá! Je, pokud tě staré a rezavé nářadí děsí.	Demir Çekiç	Fearsome! Eski ve paslı aletler sizi korkutuyorsa, o da öyle.	Martello di ferro	Da paura! Se attrezzi vecchi e rugginosi ti intimoriscono
507	Iron Maul	Anyone wielding this is dangerous. Especially for themselves.	Mazo de hierro	Cualquiera que empuñe esto es un peligro... Especialmente para sí mismo.	Железный молот	Всякий, носящий это, опасен. Особенно для себя.	Martelo Grande de Ferro	Qualquer um usando isso é perigoso. Especialmente pra si próprio.	Eiserner Streithammer	Jeder, der ihn schwingt, ist gefährlich. Vor allem für sich selbst.	Żelazny młot bojowy	Każdy władający nim jest zagrożeniem. Szczególnie dla siebie.	Železný Kyj	Kdokoliv třímát otot je nebezpečný. Nejvíce sám sobě.	Iron Maul	Bunu kullanan biri tehlikelidir.Özellikle kendileri için.	Maglio di ferro	Chiunque lo brandisce è pericoloso. Soprattutto per se stesso...
508	Iron Axe	You'll terrorize all the trees wielding this.	Hacha de hierro	Con esto serás el terror de los árboles.	Железный топор	Запугаешь все деревья в округе.	Machado de Ferro	Você vai aterrorizar todas as árvores usando isso.	Eiserne Axt	Damit versetzt du alle Bäume in Angst und Schrecken.	Żelazny topór	Władając nim sterroryzujesz wszystkie drzewa.	Želená Sekera	Terorizuješ všchny stromy v okolí, pokud třímáš tuto sekeru.	Demir balta	Bununla uğraşan bütün ağaçları terörize edeceksin.	Ascia di ferro	Con questa spaventerai tutti gli alberi
509	Iron Greataxe	Like the song says: careful with that axe.	Gran hacha de hierro	Como dice la canción... Cuidado con ese hacha.	Железная секира	Как в песне поётся: осторожней с этим топором.	Machado Grande de Ferro	Como a música diz 'careful with that axe, Eugene'	Eiserne Streitaxt	Wie heißt es im Lied doch gleich... Vorsicht mit der Axt.	Żelazny wielki topór	Jak to leciało? Ostrożnie z tą siekierą...	Obrovská Železná Sekera	Jak píseň praví: opatrně s touto sekerou.	Demir Greataxe	Şarkı söylendiği gibi: o balta dikkatli olun.	Grande ascia di ferro	Come dice la canzone: attento all'ascia
521	Steel Dagger	Sharp steel weapon.	Daga de acero	afilada hoja de acero forjado	Стальной кинжал	Острое стальное оружие.	Adaga de Aço	Arma de aço afiada.	Stählerner Dolch	Scharfe Waffe aus Stahl.	Stalowy sztylet	Ostra stalowa broń.	Ocelová Dýka	Ostrá ocelová zbraň.	Çelik Hançer	Keskin çelik silah	Daga di acciaio	Arma affilata di acciaio
522	Steel Shortsword	Sharp steel weapon.	Espada corta de acero	afilada hoja de acero forjado	Короткий Стальной меч	Острое стальное оружие.	Espada Curta de Aço	Arma de aço afiada.	Stählernes Kurzschwert	Scharfe Waffe aus Stahl.	Stalowy krótki miecz	Ostra stalowa broń.	Ocelový Krátký Meč	Ostrá ocelová zbraň.	Çelik Şablonu	Keskin çelik silah.	Spada corta di acciaio	Arma affilata di acciaio
523	Steel Longsword	Sharp steel weapon.	Espada larga de acero	afilada hoja de acero forjado	Стальной меч	Острое стальное оружие.	Espada Longa de Aço	Arma de aço afiada.	Stählernes Langschwert	Scharfe Waffe aus Stahl.	Stalowy długi miecz	Ostra stalowa broń.	Ocelový Dlouhý Meč	Ostrá ocelová zbraň.	Çelik Uzunsword	Keskin çelik silah	Spada lunga di acciaio	Arma affilata di acciaio
524	Steel Greatsword	Sharp steel two-handed weapon.	Espadón de acero	afilada hoja de dos manos de acero forjado	Двуручный Стальной меч	Острое стальное двуручное оружие.	Espada Grande de Aço	Arma de aço afiada de duas mãos.	Stählernes Breitschwert	Scharfe, beidhändige Waffe aus Stahl.	Stalowy wielki miecz	Ostra stalowa broń dwuręczna.	Ocelový Obrovský Meč	Ostrá ocelová obouručná zbraň.	Çelik Büyük Kılıç	Keskin çelik iki elli silah.	Spadone di acciaio	Arma affilata di acciaio a due mani
