item_ID	name	description	name_ES	description_ES	name_RU	desc_RU	name_PT	desc_PT	name_DE	desc_DE	name_PL	desc_PL	name_CZ	desc_CZ	name_TR	desc_TR	name_IT	desc_IT	name_FR	desc_FR
259	Strange Hood	Not very protective nor pretty, but seems like it has a purpose.	Extraña Capucha	Ni protege mucho ni queda bien, pero debe tener un uso.	СÑ‚Ñ€аннÑ‹й ÐšапÑŽÑˆон	Ð—аÑ‰иÑ‰аеÑ‚ и вÑ‹глядиÑ‚ не особо, но поÑ…оже, Ñ‡Ñ‚о для Ñ‡его-Ñ‚о нÑƒжен.	Capuz Estranho	Não te protege muito, nem é bonito, mas parece ter algum propósito.	Seltsame Haube	Weder sonderlich schützend noch hübsch, scheint aber einem bestimmten Zweck zu dienen.	Dziwny Kaptur	Ni to ozdoba, ni to ochrona, ale wydaje siÄ™, że ma jakieÅ› przeznaczenie.	Zvláštní Kukla	Nechrání pÅ™íliš, není pÄ›kná, zdá se však, že účel má.	Strange Hood	Not very protective nor pretty, but seems like it has a purpose.	Strano Cappuccio	Non molto protettivo né bello, ma sembra che abbia uno scopo.	Strange Hood	Not very protective nor pretty, but seems like it has a purpose.
410	Dirk of the Gambler	The perfect ace up your sleeve.	Daga del Jugador	El as en la manga definitivo.	ÐšоÑ€Ñ‚ик Ð˜гÑ€ока	Ð˜деалÑŒнÑ‹й Ñ‚Ñƒз в Ñ‚воÑ‘м Ñ€Ñƒкаве.	Punhal do Apostador	Uma perfeita carta na manga.	Langdolch des Spielers	Das perfekte Ass im Ã„rmel.	Sztylet Hazardzisty	As w rÄ™kawie.	Tulich Gamblera	Perfektní eso v rukávu.	Dirk of the Gambler	The perfect ace up your sleeve.	Daga del Giocatore	L' asso perfetto sulla manica.	Dirk of the Gambler	The perfect ace up your sleeve.
411	Dirk of Betrayal	Some weapons have a story...	Puñal de Traición	Algunas armas tienen historia...	Ðšинжал ÐŸÑ€едаÑ‚елÑŒсÑ‚ва	Ð˜ногда Ñƒ оÑ€Ñƒжия есÑ‚ÑŒ своя исÑ‚оÑ€ия...	Punhal da Traição	Algumas armas possuem uma história...	Langdolch des Verrats	Einige Waffen haben eine Geschichte...	Sztylet Zdrady	Niektóre bronie majÄ… swojÄ… historiÄ™...	Tulich Zrady	NÄ›které zbranÄ› mají pÅ™íbÄ›h...	Dirk of Betrayal	Some weapons have a story...	Daga del Traditore	Alcune armi hanno una storia...	Dirk of Betrayal	Some weapons have a story...
412	Tarand's Hatchet	The legendary imperial ranger's trusted offhand weapon.	Hacha de Tarand	El hacha del legendario explorador imperial.	ТопоÑ€ ТаÑ€анда	Ð›егендаÑ€ное надÑ‘жное оÑ€Ñƒжие импеÑ€скиÑ… Ñ€азведÑ‡иков.	Machadinha de Tarand	A lendária arma secundária dos guardas imperiais.	Tarands Beil	Die zuverlässige Freihandwaffe des legendären imperialen Jägers.	Toporek Taranda	Zaufana broÅ„ legendarnego strażnika cesrskiego.	Tarandova Sekyrka	Spolehlivá sekyrka bájného imperiálního hraničáÅ™e.	Tarand's Hatchet	The legendary imperial ranger's trusted offhand weapon.	Ascia di Tarand	L' arma secondaria di fiducia del leggendario ranger imperiale.	Tarand's Hatchet	The legendary imperial ranger's trusted offhand weapon.
2619	Red Card	Odd Muud'ari relic, inscribed with symbols and numbers. No doubt some kind of sorcerous item.	Tarjeta Roja	Antigua reliquia Muud'ari, inscrita con símbolos y números. Sin duda un artefacto encantado.	ÐšÑ€асная каÑ€Ñ‚оÑ‡ка	СÑ‚Ñ€анная Ñ€еликвия ÐœÑƒÑƒд'аÑ€и, исписанная символами и Ñ†иÑ„Ñ€ами. Ð‘ез сомнений, пÑ€едмеÑ‚ с каким-Ñ‚о колдовсÑ‚вом.	Cartão Vermelho	Estranha relíquia de Muud'ari, com símbolos e números inscritos nela. Sem dúvida um tipo de objeto mágico.	Rote Karte	Seltsames Relikt der Muud'ari mit eingravierten Symbolen und Zahlen. Zweifellos ein magischer Gegenstand.	Czerwona karta	Dziwny relikt Muud'ari, pokryty sybolami i liczbami. Bez wÄ…tpienia jakiÅ› przedmiot magiczny.	ÄŒervená Karta	Podivná Muud'arijská relikvie, popsána symboly a čísly. Není pochyb, že jde o kouzelnou vÄ›c.	Red Card	Odd Muud'ari relic, inscribed with symbols and numbers. No doubt some kind of sorcerous item.	Carta Rossa	Una reliquia Muud' ari, scritta con simboli e numeri. Senza dubbio una sorta di artefatto incantato	Red Card	Odd Muud'ari relic, inscribed with symbols and numbers. No doubt some kind of sorcerous item.
2620	Blue Card	Odd Muud'ari relic, inscribed with symbols and numbers. No doubt some kind of sorcerous item.	Tarjeta Azul	Antigua reliquia Muud'ari, inscrita con símbolos y números. Sin duda un artefacto encantado.	Синяя каÑ€Ñ‚оÑ‡ка	СÑ‚Ñ€анная Ñ€еликвия ÐœÑƒÑƒд'аÑ€и, исписанная символами и Ñ†иÑ„Ñ€ами. Ð‘ез сомнений, пÑ€едмеÑ‚ с каким-Ñ‚о колдовсÑ‚вом.	Cartão Azul	Estranha relíquia de Muud'ari, com símbolos e números inscritos nela. Sem dúvida um tipo de objeto mágico.	Blaue Karte	Seltsames Relikt der Muud'ari mit eingravierten Symbolen und Zahlen. Zweifellos ein magischer Gegenstand.	Niebieska karta	Dziwny relikt Muud'ari, pokryty sybolami i liczbami. Bez wÄ…tpienia jakiÅ› przedmiot magiczny.	Modrá Karta	Podivná Muud'arijská relikvie, popsána symboly a čísly. Není pochyb, že jde o kouzelnou vÄ›c.	Blue Card	Odd Muud'ari relic, inscribed with symbols and numbers. No doubt some kind of sorcerous item.	Carta Blu	Una reliquia Muud' ari, scritta con simboli e numeri. Senza dubbio una sorta di artefatto incantato	Blue Card	Odd Muud'ari relic, inscribed with symbols and numbers. No doubt some kind of sorcerous item.
2621	Green Card	Odd Muud'ari relic, inscribed with symbols and numbers. No doubt some kind of sorcerous item.	Tarjeta Verde	Antigua reliquia Muud'ari, inscrita con símbolos y números. Sin duda un artefacto encantado.	Ð—елÑ‘ная каÑ€Ñ‚оÑ‡ка	СÑ‚Ñ€анная Ñ€еликвия ÐœÑƒÑƒд'аÑ€и, исписанная символами и Ñ†иÑ„Ñ€ами. Ð‘ез сомнений, пÑ€едмеÑ‚ с каким-Ñ‚о колдовсÑ‚вом.	Cartão Verde	Estranha relíquia de Muud'ari, com símbolos e números inscritos nela. Sem dúvida um tipo de objeto mágico.	Grüne Karte	Seltsames Relikt der Muud'ari mit eingravierten Symbolen und Zahlen. Zweifellos ein magischer Gegenstand.	Zielona karta	Dziwny relikt Muud'ari, pokryty sybolami i liczbami. Bez wÄ…tpienia jakiÅ› przedmiot magiczny.	Zelená Karta	Podivná Muud'arijská relikvie, popsána symboly a čísly. Není pochyb, že jde o kouzelnou vÄ›c.	Green Card	Odd Muud'ari relic, inscribed with symbols and numbers. No doubt some kind of sorcerous item.	Carta Verde	Una reliquia Muud' ari, scritta con simboli e numeri. Senza dubbio una sorta di artefatto incantato	Green Card	Odd Muud'ari relic, inscribed with symbols and numbers. No doubt some kind of sorcerous item.
2628	Orange Card	Odd Muud'ari relic, inscribed with symbols and numbers. Someone has written 'confirm...' with blood.	Tarjeta Naranja	Antigua reliquia Muud'ari, inscrita con símbolos y números. Alguien ha escrito 'confirm...' con sangre.	ÐžÑ€анжевая каÑ€Ñ‚оÑ‡ка	"СÑ‚Ñ€анная Ñ€еликвия ÐœÑƒÑƒд'аÑ€и, исписанная символами и Ñ†иÑ„Ñ€ами. ÐšÑ‚о-Ñ‚о написал ""подÑ‚веÑ€ждаÑŽ..."" кÑ€овÑŒÑŽ."	Cartão Laranja	Estranha relíquia de Muud'ari, com símbolos e números inscritos nela. Sem dúvida um tipo de objeto mágico.	Orange Karte	"Seltsames Relikt der Muud'ari mit eingravierten Symbolen und Zahlen. Jemand hat ""Bestät..."" mit Blut darauf geschrieben."	Pomaranczowa karta	"Dziwny relikt Muud'ari, pokryty sybolami i liczbami. KtoÅ› krwiÄ… napisaÅ‚ na mim ""potwie...'."	Oranžová Karta	"Podivná Muud'arijská relikvie, popsána symboly a čísly. NÄ›kdo na ni napsal krví: ""Potvrzení..."""	Orange Card	Odd Muud'ari relic, inscribed with symbols and numbers. Someone has written 'confirm...' with blood.	Carta Arancio	Una reliquia Muud' ari, scritta con simboli e numeri. Quaalcuno ha scitto 'conferma...' col sangue.	Orange Card	Odd Muud'ari relic, inscribed with symbols and numbers. Someone has written 'confirm...' with blood.
2622	Control Module	Small metallic box with strange protuberances and cavities. Maybe spirits inhabit it, for it hums softly.	Módulo de Control	Pequeña caja metálica con relieves y cavidades. Seguramente encierra espíritus, porque vibra.	ÐœодÑƒлÑŒ ÑƒпÑ€авления	ÐœаленÑŒкая меÑ‚аллиÑ‡еская коÑ€обоÑ‡ка со сÑ‚Ñ€аннÑ‹ми вÑ‹сÑ‚Ñƒпами и полосÑ‚ями. Ð’озможно, населена дÑƒÑ…ами, сÑƒдя по Ñ‚иÑ…омÑƒ гÑƒдениÑŽ.	Módulo de Controle	Pequena caixa metálica com estranhas pretuberâncias e cavidades. Talvez espíritos habitem nela, pois emite zunidos suaves.	Kontrollmodul	Kleiner metallener Kasten mit seltsamen Ausstülpungen und Vertiefungen. Vielleicht wohnt ein Geist darin, denn es brummt leise.	ModuÅ‚ kontrolny	MaÅ‚e metalowe pudeÅ‚ko z dziwnymi wypustkami i zagÅ‚Ä™bieniami. Może mieszkajÄ… w nim duchy, gdyż szumi cicho.	Å˜ídící Modul	Kovová krabička s divnými hrbolky a dutinami. Možná v ní dlí duch, jelikož jemnÄ› vrní.	Control Module	Small metallic box with strange protuberances and cavities. Maybe spirits inhabit it, for it hums softly.	Modulo di Controllo	Piccola scatola metallica con strane protuberanze e cavità. Forse ci abitano degli spiriti, perché vibra dolcemente.	Control Module	Small metallic box with strange protuberances and cavities. Maybe spirits inhabit it, for it hums softly.
5070	Medipack	The most potent healing magic. Instead of drinking, this potion is injected into your blood much like a leech. Heals 160hp	Medipack	Poderosa magia curativa. En lugar de beber, esta poción entra en tu sangre, como una sanguijuela. Cura 160hp	Ðœедпак	Самая моÑ‰ная Ñ†елебная магия. ЭÑ‚о зелÑŒе нÑƒжно не пиÑ‚ÑŒ, а впÑ€Ñ‹скиваÑ‚ÑŒ в кÑ€овÑŒ. ÐŸоÑ…оже на пиявкÑƒ. Ð˜сÑ†еляеÑ‚ 160 ÐžÐ—.	Medipack	A magia de cura mais potente de todas. Ao invés de beber, essa poção é injetada em seu sangue, igual uma sanguessuga. Cura 160 PV.	Medipack	Ã„uÃŸerst mächtige Heilmagie, die nicht getrunken, sondern wie bei einem Egel direkt in deine Blutbahn injiziert wird. Heilt 160 HP.	Zastrzyk leczniczy	PotÄ™żna magia lecznicza. Zamiast piÄ‡, wstrzykujesz. Leczy 160 PŻ.	Lékárnička	NejsilnÄ›jší léčivá magie. Namísto pití je tento lektvar ijekčnÄ› vstÅ™ikován pÅ™ímo do krve. Vyléčí 160hp	Medipack	The most potent healing magic. Instead of drinking, this potion is injected into your blood much like a leech. Heals 160hp	Medipack	La magia della guarigione più potente. Invece essere bevuta, questa pozione viene iniettata nel sangue, come una sanguisuga. Guarisce 160PF	Medipack	The most potent healing magic. Instead of drinking, this potion is injected into your blood much like a leech. Heals 160hp
3031	Ring of Holiness	Priestess Br'mee imbued it with divine energy.	Anillo de Santidad	Creado por Br'mee, imbuido de energía divina.	ÐšолÑŒÑ†о свяÑ‚осÑ‚и	Ð–Ñ€иÑ†а Ð‘Ñ€'Ðœи наполнила его божесÑ‚венной энеÑ€гией.	Anel da Santidade	A Sacerdotisa Br'mee imbuiu com energia divina.	Ring der Heiligkeit	Priesterin Br'mee hat ihm heilige Energie eingeprägt.	PierÅ›cieÅ„ ÅšwiÄ™toÅ›ci	KapÅ‚anka Br'mee nasyciÅ‚a go boskÄ… magiÄ….	Prsten Posvátnosti	KnÄ›žka Br'mee ho naplnila božskou energií.	Ring of Holiness	Priestess Br'mee imbued it with divine energy.	Anello di Santità	La Sacerdotessa Br'mee la riempì di energia divina.	Ring of Holiness	Priestess Br'mee imbued it with divine energy.
3032	Ring of the Bull	Priestess Br'mee imbued it with the minotaurs' might	Anillo del Toro	Creado por Br'mee, da al portador la fuerza de los minotauros.	ÐšолÑŒÑ†о бÑ‹ка	Ð–Ñ€иÑ†а Ð‘Ñ€'Ðœи наполнила его моÑ‰ÑŒÑŽ миноÑ‚авÑ€ов.	Anel do Touro	A Sacerdotisa Br'mee imbuiu com o poder dos minotauros.	Ring des Bullen	Priesterin Br'mee hat ihm die Kraft eines Minotaurus eingeprägt.	PierÅ›cieÅ„ Byka	KapÅ‚anka Br'mee nasyciÅ‚a go siÅ‚Ä… minotaurów.	Prsten Býka	KnÄ›žka Br'mee ho naplnila minotauÅ™í silou.	Ring of the Bull	Priestess Br'mee imbued it with the minotaurs' might	Anello del Toro	La Sacerdotessa Br'mee la riempì con la potenza dei minotauri.	Ring of the Bull	Priestess Br'mee imbued it with the minotaurs' might
2623	First Orb of Galade	A mystical glass orb from the ancient minotaur kingdom.	Primer Orbe de Gálade	Una esfera mística de vidrio del antiguo reino minotauro.	ÐŸеÑ€вая СÑ„еÑ€а Ð“алэйд	ТаинсÑ‚венная сÑ‚еклянная сÑ„еÑ€а из дÑ€евнего коÑ€олевсÑ‚ва миноÑ‚авÑ€ов.	Primeiro Orbe de Galade	Uma orbe de vidro mística, do reino ancestral dos minotauros.	Erste Sphäre von Galade	Eine mystische Glassphäre aus dem alten Königreich der Minotauren.	Pierwsz Kula Galade	Tajemnicza szklana kula ze starożytnego królestwa minotaurów.	První Galadská Koule	Mystická sklenÄ›ná koule ze starobylého minotauÅ™ího království.	First Orb of Galade	A mystical glass orb from the ancient minotaur kingdom.	Primo Globo di Galade	Un mistico globo di vetro dal regno antico dei minotauri.	First Orb of Galade	A mystical glass orb from the ancient minotaur kingdom.
2624	Second Orb of Galade	A mystical glass orb from the ancient minotaur kingdom.	Segundo Orbe de Gálade	Una esfera mística de vidrio del antiguo reino minotauro.	Ð’Ñ‚оÑ€ая СÑ„еÑ€а Ð“алэйд	ТаинсÑ‚венная сÑ‚еклянная сÑ„еÑ€а из дÑ€евнего коÑ€олевсÑ‚ва миноÑ‚авÑ€ов.	Segundo Orbe de Galade	Uma orbe de vidro mística, do reino ancestral dos minotauros.	Zweite Sphäre von Galade	Eine mystische Glassphäre aus dem alten Königreich der Minotauren.	Druga Kula Galade	Tajemnicza szklana kula ze starożytnego królestwa minotaurów.	Druhá Galadská Koule	Mystická sklenÄ›ná koule ze starobylého minotauÅ™ího království.	Second Orb of Galade	A mystical glass orb from the ancient minotaur kingdom.	Secondo Globo di Galade	Un mistico globo di vetro dal regno antico dei minotauri.	Second Orb of Galade	A mystical glass orb from the ancient minotaur kingdom.
4014	Shaman Charm	More than just minotaur fashion. 	Amuleto de Chamán	Algo más que moda de minotauros.	АмÑƒлеÑ‚ Шамана	Ð‘олÑŒÑˆе, Ñ‡ем пÑ€осÑ‚о миноÑ‚авÑ€ÑŒя мода.	Amuleto do Xamã	Mais do que apenas moda de minotauro.	Schamanenamulett	Mehr als nur Minotaurenmode.	Amulet szamana	To coÅ› wiÄ™cej niż ozdoba minotaurów.	Talisman Šamana	Více než pouhá minotauÅ™í móda.	Shaman Charm	More than just minotaur fashion. 	Amuleto dello Sciamano	Più di una semplice moda minotauro.	Shaman Charm	More than just minotaur fashion.
4015	Charm of the Great Seer	The pendant of the minotaur High Priestess	Amuleto del Gran Vidente	El colgante de la Gran Sacerdotisa de los minotauros.	АмÑƒлеÑ‚ Ð’еликого ÐŸÑ€оÑ€ока	ÐšÑƒлон Ð’еÑ€Ñ…овной Ð–Ñ€иÑ†Ñ‹ миноÑ‚авÑ€ов.	Amuleto do Grande Vidente	O pingente da Alta Sarcedotisa dos minotauros.	Amulett der GroÃŸen Seherin	Das Amulett der Hohepriesterin der Minotauren.	Amulet Wielkiego Proroka	Wisiorek Wysokiej KapÅ‚anki minotaurów.	Talisman Velkého Proroka	PÅ™ívÄ›sek minouÅ™í Vyšší KnÄ›žky.	Charm of the Great Seer	The pendant of the minotaur High Priestess	Fascino della Grande Veglia	Il pendente della Somma Sacerdotessa Minotauro.	Charm of the Great Seer	The pendant of the minotaur High Priestess
3508	Cloak of Might	The Mantle worn by the Minotaur King	Capa del Poder	El manto llevado por el Rey Minotauro.	ÐŸлаÑ‰ ÐœоÑ‰и	ÐœанÑ‚ия, коÑ‚оÑ€ÑƒÑŽ носил ÐšоÑ€олÑŒ ÐœиноÑ‚авÑ€ов.	Capa do Poder	O Manto usado pelo Rei Minotauro.	Umhang der Macht	Der Umhang des Königs der Minotauren.	PÅ‚aszcz siÅ‚y	PÅ‚aszcz Króla Minotaurów.	Plášť Moci	Plášť, jenž nosil MinotauÅ™í Král.	Cloak of Might	The Mantle worn by the Minotaur King	Cappa del potere	Il mantello indossato dal Re Minotauro.	Cloak of Might	The Mantle worn by the Minotaur King
754	Wyrmslayer	The legendary bow that made wyverns flee in terror.	Matagusanos	El arco legendario que hacía huir aterrorizadas a las wyvernas.	УбийÑ†а Ð—мей	Ð›егендаÑ€нÑ‹й лÑƒк, обÑ€аÑ‰авÑˆий вивеÑ€н в паниÑ‡еское бегсÑ‚во.	Terror dos Wyverns	O arco lendário que fez wyverns fugirem aterrorizados.	Drachentöter	Der legendäre Bogen, der Drachen das Fürchten lehrte.	Zabója Smoków	Legendarny Å‚uk, przed którym pierzchaÅ‚y smoki.	Zabiják Wyvernů	Bájný luk, jenž wyverny s hrůzou prchat donutí.	Wyrmslayer	The legendary bow that made wyverns flee in terror.	SterminaViverne	Il leggendario arco che terrorizza alle viverne.	Wyrmslayer	The legendary bow that made wyverns flee in terror.
4501	Crown of Galade	Worn by the ancient rulers of the Minotaur Kingdom.	Corona de Gálade	La llevaba el monarca del antiguo reino de minotauros.	ÐšоÑ€она Ð“алэйд	Ð•Ñ‘ носили дÑ€евние пÑ€авиÑ‚ели ÐšоÑ€олевсÑ‚ва ÐœиноÑ‚авÑ€ов.	Coroa de Galade	Usado pelo antigo regente do Reino Minotauro.	Krone von Galade	Einst getragen von den Herrschern des Königreichs der Minotauren.	Korona Galade	Noszona przez starożytnych wÅ‚adców Królestwa Galade.	Galadská Koruna	Nošena starodávnými panovníky MinotauÅ™ího Království.	Crown of Galade	Worn by the ancient rulers of the Minotaur Kingdom.	Corona di Galade	Indossato dagli antichi sovrani del Regno di Minotauro.	Crown of Galade	Worn by the ancient rulers of the Minotaur Kingdom.
2625	A Note	Says: 'Remember to re-supply this emergency depot - The Magister'	Una Nota	Dice: 'Recuerda volver a abastecer este depósito de emergencia. -El Maestro'	Ð—аписка	"Ð“ласиÑ‚: ""Не забÑ‹вай пополняÑ‚ÑŒ эÑ‚о аваÑ€ийное Ñ…Ñ€анилиÑ‰е - ÐœагисÑ‚Ñ€"""	Uma Nota	Diz: 'Lembrem-se de reabastecer esse depósito de emergência' - o Magister.	Eine Notiz	"Hier steht: ""Dieses Notfalldepot bitte immer wieder auffüllen - Der Magister."""	Notka	"Napis gÅ‚osi:""PamiÄ™tajcie, by uzupeÅ‚niaÄ‡ zapasy w razie nagÅ‚ego wypadku."" - Mistrz"	Poznámka	"Praví: ""NezapomeÅˆte doplnit zásoby v tomto záložním skladÄ› - Magistr""."	A Note	Says: 'Remember to re-supply this emergency depot - The Magister'	Una Nota	Dice: 'Ricordati di rifornire questo deposito di emergenza - Il Maestro'	A Note	Says: 'Remember to re-supply this emergency depot - The Magister'
